user_id,#answers-last-30days,list of potential questions
136517,1,739706,741370,739336,741528,741148,741409,741434,739899,741132,740965
13682,5,741591,741744,738176,741257,741133,739137,739929,739138,739182,739237
13743,1,741123,740797,739320,738853,740551,741071,741238,739506,741765,739137
138047,2,741105,741118,739706,741370,739336,741528,741148,741409,739598,741434
138252,18,739137,741744,739577,739336,738036,741514,741370,740763,741056,741771
138562,39,738380,740849,738036,739403,741744,738369,741771,741369,739706,740428
138887,5,738198,740997,738206,738062,741442,741785,741370,739054,740335,739020
138921,4,740763,739929,741591,741133,741257,739138,738176,739182,739237,741878
139898,1,741925,740006,740489,740494,741321,738159,740591,741767,738474,741328
140854,30,739929,739138,741257,739182,738176,741133,740368,739237,741591,738357
141020,2,740182,741479,738616,739877,740528,740953,740382,738163,740230,741392
141610,27,741744,739144,739403,740763,738369,738380,739331,738036,741342,738507
142027,2,739929,741257,739182,739138,741133,738176,739237,740368,741514,738357
142409,3,741867,741771,740965,738797,739246,740202,740684,741148,739532,740593
144061,8,741591,738826,739929,739138,741133,740651,741257,738571,739137,741794
144082,1,739706,741370,739336,741528,738649,741409,739331,738380,741137,738677
144365,8,740375,739403,739144,738036,741744,739769,738369,741500,740763,741591
144881,1,741945,741944,740652,741852,741148,741349,738795,741132,740202,740127
146472,1,739929,739138,741257,739182,741133,738176,740368,739237,741591,740192
146585,1,739706,741370,739336,741528,738649,741409,739331,738380,741137,738677
147789,2,741070,739620,741925,739158,741485,740941,740997,740186,738199,741771
147792,1,740351,740515,741382,738782,741966,740139,741257,741568,741765,740742
149013,13,739763,741520,741536,739321,741771,741231,738380,739675,738036,740081
149261,3,739706,741771,741637,741168,741370,740459,740663,738637,740259,739327
149791,2,741580,739003,740858,741711,740080,739011,738677,741894,739811,740769
150162,3,741482,741831,741841,741853,739024,739649,741828,740648,738346,741645
150639,5,739403,738380,740849,741914,738369,738036,740673,740182,738507,741728
150856,5,741148,739246,741894,740681,739704,739577,739351,739138,740368,739744
151478,2,738571,738141,741659,739549,739929,739138,737834,739182,741133,741257
152056,2,739321,739929,739138,738176,739182,741257,741133,740368,739237,739246
152375,16,739929,741257,739138,739182,738176,739237,741133,740368,738357,741591
153152,10,739137,739929,738176,740311,740368,739237,741257,739182,739138,741591
153493,2,738754,741033,741089,741037,741101,741034,741019,739929,740582,739182
154796,3,741528,740161,741053,740010,739532,739727,741434,740164,740673,739867
1554,7,738206,741744,741785,740777,741514,741221,740193,738503,739688,738198
155568,5,739138,739929,741257,739237,741323,741591,739182,738176,741133,739137
157914,6,740127,741528,739331,741744,741370,741374,739118,741148,740266,739137
158006,4,740805,739011,740551,741071,739435,739137,739500,740779,739701,740186
158442,2,740707,741291,740364,740860,738794,738649,738754,738978,738878,739454
159066,6,741370,740223,741133,739137,741591,739577,741257,738814,739929,738053
159101,1,740556,740816,741967,741368,738138,738203,739123,740439,741635,741309
159217,14,738498,741771,741867,741429,741419,740920,740639,741684,740693,741215
159223,45,738507,738036,738749,739763,741744,741264,738380,741331,740817,741500
159324,1,741257,739929,739182,739138,741133,738176,739237,738571,738357,738814
159467,8,738680,741771,739893,741214,739688,740882,740720,738719,739171,738797
159629,32,739929,741257,739138,739182,739577,741591,741133,738176,740368,739237
159669,1,741894,740223,738071,739879,739853,739846,741382,741912,741423,741104
159834,2,739564,739963,738507,738699,741127,740335,738927,740030,740428,739074
160,4,740467,739013,740652,739288,740976,740858,741955,739888,738656,741572
160123,1,739183,740700,739257,741338,741273,740808,741485,741067,738012,741744
160737,4,739772,738677,741763,738797,740713,739144,740295,741253,740449,741755
16110,4,738743,739833,739744,741825,739396,741291,741806,740906,741682,739614
161399,1,740378,741651,741328,741649,739791,739898,740351,739704,739528,739892
162330,1,738134,740477,740583,738450,738587,740709,738970,741883,738706,738181
162336,2,741954,741962,740967,741733,740555,738447,739354,740737,739577,737831
162841,6,739204,739160,738380,738999,739334,740896,739060,740606,741715,739100
163895,2,740457,739811,738677,741336,740417,737897,740387,738797,740972,739587
164941,4,741257,739929,741133,739182,739138,739237,738176,740368,738357,741221
166017,5,739929,739138,739182,741257,738176,741133,739237,741591,740368,739151
166166,2,738155,738797,741148,740202,738677,740417,739790,740421,738212,739377
167187,3,741955,739569,741442,738797,739246,738940,738701,741331,741370,738677
167250,4,740514,738810,738231,738571,739237,741659,741591,738533,740030,738699
167321,1,739892,739885,740816,738833,739805,741826,739496,740541,741089,741867
168066,3,739593,740248,739537,740266,738646,740071,738328,739458,741133,738357
168730,32,741744,739577,741257,741133,739137,741591,738380,739763,740555,741366
169431,2,738413,739567,739460,740295,740459,738677,741675,741392,740663,738036
169940,1,741867,741408,741170,740972,741115,739532,741711,738139,738110,740976
169964,1,740027,741961,738019,740782,738065,740629,739816,741549,740225,741413
170024,1,739336,741137,741353,740652,738322,738797,739587,739399,739551,739524
170928,1,740960,741264,738749,741864,739255,738307,741799,739654,741177,739677
171326,1,740141,739706,739777,741771,741583,740374,741168,738891,738889,741327
172054,4,741373,741148,740202,738745,739867,741744,741137,739755,740127,741078
172413,3,741105,740245,738545,738677,741744,739932,741385,740449,741118,740433
172582,5,741514,741771,738803,738652,741500,741221,741331,738053,738807,737828
173627,8,739929,739138,741257,739182,738176,741133,739237,740368,740192,741591
173885,1,740467,740587,741637,739120,740249,739220,741907,741651,741744,741177
174319,1,741697,739996,738264,738916,739956,739993,739583,738098,738808,739055
174681,12,739929,739138,741257,739182,738176,741133,739237,741591,738814,740368
174785,23,741771,739577,739706,741744,739137,739763,741591,741133,740368,739377
174881,1,739100,741803,740941,738557,741174,739668,739390,738637,739989,741219
174902,6,739929,741257,739144,739577,739138,741744,741133,739182,739237,741591
174984,5,740699,741580,740114,739034,741867,739744,741301,739963,740167,741429
175299,1,739487,738652,738719,738647,741427,739994,741437,738668,739509,738184
175370,7,741702,739405,739681,740672,740640,739118,741309,737982,738212,739151
175467,14,739577,741591,741133,739929,741257,739137,738357,739182,738176,739138
175675,2,741328,741132,739351,739120,739092,741299,741732,740681,741934,741755
175950,1,738097,740778,741302,741202,738794,741771,741824,741106,741599,738803
176096,3,739138,739929,738176,741591,739182,741257,738357,741133,739237,740368
176218,11,738065,741257,741961,739577,741133,739182,739929,739237,740368,738886
176862,2,741728,739403,739744,739790,740994,738369,739239,738507,737879,741127
177776,2,739929,739138,738176,739182,741257,741133,741591,739237,740368,738357
177852,1,741546,741364,739247,741964,739245,739559,741568,740589,739239,741105
177889,6,740364,741410,740322,740179,740544,739454,740946,738701,739752,738815
17802,31,739929,741257,741591,739182,739138,738176,741133,739237,740368,739577
17806,1,738886,739935,738737,740378,738931,738495,739983,738890,739448,737948
178426,60,741771,741514,739137,741221,740368,741257,741744,741331,741133,739577
180067,13,740203,741133,741771,738357,741257,739237,739577,738197,738380,739929
180104,396,741133,741591,741257,739577,741744,739137,739237,739929,741771,739182
180225,1,740285,738497,741392,740713,741711,741429,741419,740279,741867,740942
180875,3,741100,741159,740593,739907,739577,740364,741257,741591,738571,741133
181974,1,738815,741888,738004,738168,738175,740208,738804,738401,740164,740010
182392,1,741010,740792,741127,741449,739374,738541,738797,741599,741253,740387
183044,130,741257,739929,741133,739182,739138,739577,740368,741591,739237,738176
184235,1,740202,741148,741894,741895,741209,739472,739088,740805,741852,740652
184979,2,739408,738289,740345,740861,738507,741914,739179,740874,739763,740816
185991,1,739351,741155,739354,740849,740449,740467,738699,740228,740387,740030
186196,1,739929,739138,741257,739182,738176,741133,739237,740368,741591,740192
186217,1,741943,740880,739628,740008,739888,741887,739050,738907,739403,741137
186304,13,740849,740746,740127,738380,739331,738352,741514,738036,738507,739354
186426,3,739727,740351,739676,739598,741364,741053,740673,740571,740368,740003
186476,6,740368,739182,741133,741257,739138,739929,741591,739577,741785,738176
186764,2,739060,741165,739706,738380,741168,741771,738653,738807,739593,740183
186799,2,741218,740684,738035,741966,738797,738677,741416,738212,741744,739657
187173,1,739884,740375,740994,741854,740803,738335,741121,740061,740259,739642
187717,2,741342,741744,738870,738591,741067,739761,740642,741881,740127,741106
18895,5,741302,741202,738076,739754,738097,738035,738794,741744,740375,741649
190065,1,741168,741392,738497,741771,739706,740249,740942,740713,739577,739972
190091,69,741771,741744,739577,739763,739137,741370,738036,741177,741514,739331
190975,4,741771,741291,741443,741053,738797,741763,741755,739247,738677,741546
191632,25,741771,739763,738036,738749,741744,739336,738507,741500,738380,739403
191651,6,740418,741591,739292,740193,740112,739465,738176,738719,738357,739237
191931,1,740525,740335,738471,740179,738791,738507,740673,740817,741943,741299
192929,3,740778,740209,741202,741409,741724,741771,739322,740523,740085,741442
193541,4,739929,741257,739138,739237,741133,739182,738176,741591,740368,738571
193986,6,739896,738122,741331,740888,741179,741309,740600,741150,741894,737897
194688,1,741800,741852,740001,740769,739894,741174,738146,741865,741101,741034
194857,1,738292,739079,741021,739158,739243,739616,740379,738542,739100,738977
195138,1,738560,737877,741749,738199,741727,741811,741511,739967,740927,738475
195220,1,738677,739587,741490,741257,741366,739929,741177,739577,741133,739138
195952,41,739929,739182,741257,741133,739577,739138,741591,738176,739237,740368
196131,7,740396,741013,741895,741961,739186,739577,741148,738756,739137,739963
196161,62,741771,741744,741370,740335,739137,739577,738797,738507,739763,740817
196227,1,741209,739790,738677,741127,740421,739744,740994,739389,739377,739403
196251,114,741771,741514,739336,741744,738036,741500,739763,739577,738369,741127
196364,5,740202,741148,741945,741944,739088,741137,740652,741353,741370,740605
196592,1,738380,740994,741931,741342,738870,740849,741919,739403,741728,741137
197086,1,740578,741383,740005,739903,740992,740876,740592,739965,738328,739706
197220,1,739050,740069,741806,739614,738858,740248,739211,740965,738178,739706
197561,1,741703,738944,739858,741961,740490,739880,741818,741291,741013,741825
198196,2,739591,738065,740236,741717,740173,740960,741264,739183,738749,739957
198696,1,738834,738835,740492,739785,737992,740662,740274,741775,741366,738160
198855,6,738166,741771,738797,739688,740639,741763,740258,739144,740091,740593
199003,2,738825,738824,738011,740437,739013,738733,741078,740391,738857,740687
199193,2,740144,739992,738801,739556,738300,738159,740838,738367,741944,741945
19949,4,739929,741257,741591,739237,741133,738176,739182,739138,739577,738357
200482,9,740428,740335,740368,741863,741257,740141,739706,739630,741732,741133
201088,17,741370,739763,741771,741177,741133,741591,739577,741514,739137,741257
20124,104,741133,741591,741257,739137,739577,739929,741744,739182,739237,739138
201366,2,740652,739013,740858,738797,739888,741572,739847,741355,739304,738058
201466,11,740467,739151,740652,739013,741691,741747,740428,739304,740693,741572
202376,13,740564,738380,739336,739403,738036,741137,741744,741591,741794,738507
202874,5,739929,740375,737898,738507,740817,741591,739642,738380,741257,741133
203309,2,738474,741133,739929,741257,739237,739182,739138,738176,739796,738384
203538,4,739929,741257,739138,738176,741133,741591,739182,739237,738357,740368
203712,7,739929,739138,741257,739182,738176,741133,740368,739237,740192,741591
203829,166,741771,741744,738036,739577,738380,738507,739763,741514,739137,741177
204212,1,740107,738453,739437,738163,739121,740833,739610,739899,738566,741883
204331,3,740368,740266,739237,739929,741257,738747,738744,741133,739182,739138
204471,2,740550,739901,740309,740888,739908,740383,739776,739080,741236,738512
2045,1,740858,738500,737943,739706,741950,737944,740405,741413,741355,741224
205089,6,741139,738097,741914,738794,741302,738797,741886,739754,741309,738627
205434,1,741565,741925,741894,740494,740489,741912,738071,741278,740223,741423
205459,4,740817,741342,740335,741744,740684,740849,741722,739403,738035,739088
205483,2,740467,739013,739802,740457,740652,740398,738191,739304,741721,740037
205650,1,740615,740627,740965,741659,741496,741868,740863,738259,739827,741189
205847,6,738139,740485,740972,741408,741728,738253,740713,741829,740139,740642
206044,17,739929,741257,739182,739138,739237,741133,739577,738176,740368,741591
206206,1,739044,739598,739581,741165,741874,738232,739775,739336,738328,738538
206294,8,740652,740202,741148,741370,739088,741528,739528,741209,741771,739237
207019,12,739577,739270,739929,739138,741133,741591,741257,740555,739182,740368
208226,6,738413,741443,739138,740266,741133,741257,740368,739929,741364,738571
208404,2,738677,741519,740673,741952,740817,740428,740642,739120,741067,738097
208450,16,740508,741150,741529,740375,738036,738380,739706,741409,738507,741744
208608,1,741705,741221,740193,739812,739415,739929,741798,741591,741257,739138
208798,2,741198,740681,738155,740656,741370,739351,741531,739879,741556,739846
209116,1,740202,741148,741209,739088,741852,740652,741132,740127,741020,738821
209525,2,739875,741917,738122,739610,741722,740214,738866,741396,741569,738254
209527,4,739706,740609,741771,741528,740161,741168,740673,741349,741434,740713
209612,2,738545,739929,739182,739138,741794,741257,739407,738176,741853,741841
209914,13,741771,739706,741409,741168,741966,738471,740994,741744,740642,740713
210069,4,741456,741878,738719,739929,740007,738357,741257,739237,739182,741133
210460,1,737938,739198,739800,739776,741113,739528,741682,738997,739336,738677
210606,16,741966,741744,741408,741711,738471,739138,740368,739577,739151,739182
210762,1,741370,740335,741169,741213,738746,738545,741373,738745,740270,741894
211196,14,739929,739138,739182,741257,738176,740368,741133,739237,741591,739577
211679,2,739054,740061,739194,739610,739453,741814,741349,741823,740502,739221
211688,14,739929,741257,739138,739182,741133,738176,739237,740368,741591,738357
212900,1,739147,740472,739331,740182,741231,741295,739838,739842,740848,741547
213546,1,741943,740417,738797,741591,739137,739677,739929,739138,738176,741257
213886,3,741257,739929,739182,739138,741133,738176,739237,740368,741591,738357
214528,3,739929,739138,739182,741257,738176,741133,739237,740368,741591,740192
215098,1,740428,740335,739867,740432,739963,741732,740141,740050,740721,739763
215390,3,740976,739138,739929,741591,739182,741257,738176,741133,740368,740555
215405,2,738471,741966,741881,741744,741943,738870,741342,738912,741299,738135
215794,3,739929,741257,741591,739138,738176,739182,741133,740368,739237,738357
216396,1,739938,740358,738663,740364,741410,738371,739115,739113,740931,740894
216432,6,738453,739408,738868,738719,741591,740838,739137,739237,739118,741133
216450,20,741744,741591,741257,738507,739137,741133,739577,740368,739929,739138
216453,1,740428,740141,739630,740335,741863,741257,741133,739929,739182,739138
216893,1,740764,740161,739557,741528,741434,740673,739246,741593,741584,740179
21693,7,738176,739929,739138,739182,741257,740368,740626,741878,741133,739237
218595,1,741726,741291,740572,739336,738748,740345,740861,739137,738214,738792
219669,2,739568,741451,741295,740695,739611,738257,741231,740630,740020,741532
219761,10,739137,738036,741744,741514,740193,740112,739431,741366,740994,739188
220441,2,739929,739138,741257,739182,738176,741133,739237,740368,741591,740192
220506,30,739151,741500,739577,739218,741966,741078,741771,741744,738409,738507
220763,1,740821,739654,738749,738307,739954,739255,741864,740960,741264,740081
220835,1,738135,738797,741592,741591,740593,741291,740496,741815,739246,741867
220901,1,740876,740992,739903,739419,741482,738241,741001,741055,741592,739491
221130,1,739929,741257,739138,739182,738176,741133,739237,740368,741591,738814
221265,11,741771,741370,741744,738036,739336,740285,739706,741528,739403,740010
221521,1,741914,741170,741682,739744,741118,738790,739079,739549,739903,739186
221535,2,740127,740309,740202,741148,739354,741132,740642,741852,740789,740550
221848,1,741763,741755,740050,739144,741924,740396,738797,740247,740182,739670
223083,1,740180,740424,738866,738254,741135,741149,741730,738623,741584,741593
224225,7,741744,741591,741264,739137,739577,741177,740960,738176,739237,741133
224289,21,739929,738176,739182,741133,741257,739138,739577,741591,739237,740368
224983,5,739929,739138,741257,739182,738176,741133,739237,741591,740192,740368
225584,2,740684,741749,739393,741455,739413,740364,739967,741727,741410,739733
225654,2,738803,739929,739138,739182,741257,738176,741133,739237,740763,740368
226231,5,740630,740597,741121,739956,739993,740017,738507,738076,739594,738380
226763,1,740141,740335,740432,741732,740792,739963,740428,739763,741369,740125
226937,1,738284,741257,738254,741133,739929,738357,739182,739138,739237,739137
227428,1,739829,739413,738553,738889,738891,739393,739575,741455,739682,738253
227643,17,741257,741133,739577,739763,739137,741591,739237,741744,739929,738571
229050,6,738545,741137,739336,739972,741168,741728,740259,741353,741771,740387
229165,1,739451,740428,740141,741863,740335,739706,741732,740432,740607,739630
229390,3,739929,739138,741133,741257,738176,738545,739182,739237,740368,741591
229441,1,737954,741172,740371,738148,741899,739681,738877,739296,740676,740064
229595,6,741528,740161,741434,740673,738695,739451,739351,740208,739088,740368
229602,1,740764,741573,741587,740161,740673,740371,741528,738109,739557,741434
229906,3,739879,741370,739846,739853,741762,738155,738677,741442,741103,741952
230546,6,740454,739790,741127,739744,738677,741291,741246,739389,739377,740421
230901,1,739972,740364,741410,738545,739454,741323,741891,740387,740259,739087
232401,5,740960,741264,739255,741364,740821,741884,740396,741013,741864,741179
232577,1,740364,741410,739454,741323,741959,739043,738701,739289,740491,739228
233860,1,739706,741771,741168,740713,741729,739763,739336,741922,738677,740994
234136,2,740417,738797,741148,740202,740849,741209,739144,741500,741132,741930
234821,5,739929,739138,739182,741257,738176,739237,741133,738357,740368,740266
234866,1,741132,741732,739351,741299,740681,741328,738413,741148,741934,740428
235243,1,741370,740652,739121,740209,739120,741791,741744,741529,738155,741817
235389,2,738858,738568,741396,738743,739491,738447,740198,741034,737871,740654
236044,2,741430,738926,738967,740249,740259,740069,740764,741490,741309,740505
237122,3,739929,739138,739182,741257,738176,740368,739237,741133,740192,741591
237724,8,739138,739929,741257,739182,738176,741133,740368,741966,739237,741591
238492,8,739929,741257,741591,739138,740368,738176,739182,741133,739237,738357
239016,2,741556,741369,739246,741870,741855,741928,740609,740849,741649,741374
239024,1,739461,741513,739719,740821,740375,740629,739187,739149,738199,739068
239073,1,739798,741906,741136,738384,738557,739366,740037,741259,741764,741037
239181,29,739929,741591,739144,739138,739577,741133,739137,741257,739182,741221
239419,1,741677,738630,738787,739458,741485,739722,741180,741844,740809,738159
240103,2,739929,739138,739182,741133,741257,738176,739237,741591,740192,738357
240276,12,741370,741817,740652,739681,739296,741816,741457,739223,741531,738036
241259,4,739054,740061,741299,741724,741342,740496,741744,741349,738503,738527
24164,1,739876,738688,740304,741588,740633,738241,741607,741642,740135,741376
241665,1,739594,738661,738734,738292,738824,739676,741078,738148,741364,740085
242771,2,739295,741078,741952,741246,740375,740390,740141,739755,741366,741937
242892,5,738413,740684,740295,741326,740764,738507,738677,741584,741593,738035
243113,1,738815,739071,739371,740962,738168,738175,741364,740010,738791,739575
243408,1,737980,737981,741318,737982,739816,739630,739929,741133,739138,739182
243742,17,741591,741771,741744,739137,739577,741133,739237,739138,739706,738886
243831,1,740663,740459,740122,740789,738637,741861,741849,741845,741675,739246
244002,1,740849,737931,740127,739331,739709,739354,740387,740259,738380,738773
244610,4,739648,739747,741651,741773,741328,738130,740087,741649,739205,738584
244714,5,740525,738097,741447,738369,738794,741729,740211,741771,740965,738178
245180,1,741168,739334,741133,738975,739556,739972,738790,739756,739739,737847
245411,25,739336,738036,741409,739254,741771,738553,741309,741514,741744,738797
245540,5,739929,741591,741257,741771,741514,738176,739138,741133,741221,738719
245542,24,741370,738743,741744,739336,739577,738677,738036,741514,741728,741528
245949,1,739900,741179,741378,741361,740550,741555,738753,740514,741219,739901
246852,3,739675,739811,738677,739790,739428,741904,739377,739676,739640,739389
247445,2,740085,740558,741253,740608,739974,741385,738413,739829,740663,740843
247583,3,738495,741954,740224,741962,741733,739341,741023,741026,738076,738232
247707,3,739824,740157,738754,740582,741033,740656,741221,741179,739405,739057
247953,2,739400,740335,740525,740428,737904,741784,741747,741691,739802,739630
248544,3,740071,739593,739431,741257,740248,741133,739060,740193,738357,738087
248620,1,739986,739929,739138,739182,741257,738176,741133,738814,738571,739237
248675,1,741657,739419,741157,740920,737982,740583,738500,741865,740405,740739
248933,2,739979,738886,739869,739839,740433,738464,741572,738721,738788,739935
248934,4,738875,740849,739893,741791,738507,740555,739403,739144,738369,740940
24947,32,741133,739929,741257,741591,739237,739138,739182,738176,739577,738719
249681,19,741257,741133,739577,739138,739929,741591,738357,739182,738814,739237
249740,3,741342,738870,741744,741943,741067,740417,740673,738797,740551,738821
249831,34,739929,741257,739138,739182,738176,741133,739237,740368,741591,738357
249926,4,741653,741651,740860,741649,741867,738797,741302,741060,741081,740974
250354,1,741528,740161,741434,739351,740673,739451,738036,741744,739120,740008
250440,10,738036,738380,738507,740849,740375,738369,739239,739144,739744,739642
250516,2,741591,741744,739929,739138,738176,741257,739182,741133,740528,739237
251475,1,741867,741429,741419,739884,741711,741952,738677,741966,741170,741519
251735,1,741553,741545,740570,740182,741814,739907,741823,741039,740266,739956
252249,14,741514,739137,741133,741591,741257,738571,738036,741744,740566,740572
252254,6,739183,739577,739379,741221,739257,739610,740700,739929,739479,741591
252559,10,741752,739528,740202,740652,741148,741370,741894,741214,739088,739360
253042,3,741634,741556,740712,740708,739246,740976,740245,741649,741374,740626
253447,14,739929,739138,741257,739182,738176,741133,739237,740368,738357,740192
253522,2,741209,738632,740991,741529,741650,739677,740532,741363,738258,741148
254052,7,741370,740888,738380,738369,738036,741150,739403,741328,741132,740428
254161,12,739182,739929,739138,741257,741133,738176,740368,739237,739577,741591
254559,12,741255,741935,739702,739331,738677,738507,741771,738380,738036,740994
254707,739,741257,741133,739929,739237,739182,739138,738176,741591,738357,738571
254792,2,740994,740673,740161,738036,741528,741370,739374,740555,739389,739377
255309,4,740467,740652,739013,739151,741148,741132,740457,739834,741500,739304
255528,1,740351,740515,741382,740139,741374,741568,740742,739528,738782,740179
256249,1,740673,739275,741528,740161,740065,741434,740817,740607,738141,741825
256351,5,739929,739138,741257,738384,741133,739182,740368,738571,738176,741966
256879,10,739226,739706,741771,741148,739776,740586,738677,741168,741370,738380
257111,14,740891,739577,739237,741257,739929,739138,741591,741133,741177,741859
25914,8,741528,741370,741500,741944,741945,740161,740209,738679,740673,741148
259148,2,741429,741419,739057,739990,740295,741829,740348,741867,740144,740693
259469,5,740713,740272,740681,741148,741132,740285,740259,738545,739351,741794
259534,1,740570,740962,739900,738838,739223,738791,739688,739956,739993,739171
259793,2,740447,741857,741866,740085,737954,740064,739413,739393,741455,739769
260186,26,739577,739138,741257,739929,741771,739137,741744,739237,741591,741133
260305,19,740713,741771,741528,741500,739577,739706,738677,741177,739295,741591
260387,7,739964,741439,739467,739050,741370,741241,740593,740071,739183,739391
260414,8,738571,741659,741744,741257,741591,741370,738380,739549,738500,741189
260686,1,739805,741826,738680,740946,740555,741701,740816,739292,741364,739031
260968,3,741653,741392,741649,740860,739733,741500,741651,739403,740746,738927
261065,1,740094,741291,739180,740325,741922,741266,740108,741342,738012,740356
261153,1,738571,741257,739929,739138,739182,741133,738176,738814,739901,739360
261817,1,739706,741370,739336,741528,741148,741409,741434,739899,741132,740965
261899,19,741257,739929,741591,741133,739138,739182,739237,738176,740368,738571
261904,3,739013,737831,740652,739938,738233,741771,738630,741660,740571,741819
262531,2,741503,739675,741374,739929,741257,739182,739138,738176,741133,739237
262569,2,741794,741898,741901,741791,741767,740988,738826,740283,738875,740651
263513,14,741776,740642,739437,739235,740259,740693,740295,738566,741771,741419
264219,5,737971,739087,741920,741921,739496,739331,741364,738020,741067,741684
264366,2,739497,739255,740821,740447,741513,738763,740629,739954,739719,739321
264518,7,740684,740642,741771,739790,737835,738677,741355,741218,741442,741127
265,3,740356,741922,738740,741214,741825,739068,739117,740693,740171,740598
265622,2,740994,738728,738241,741796,740380,739729,741055,739929,741449,739969
265936,18,739929,739138,739182,741257,738176,741133,740368,739237,741591,738357
266072,6,739929,739138,739182,741257,738176,741133,739237,740368,741591,738571
266158,2,740351,741382,740515,738782,739630,741894,740008,740139,739598,741765
266231,1,740702,740653,741350,737852,739601,741925,741602,740326,738366,740336
267195,10,741771,738500,741205,740225,740940,739317,741369,741794,738875,741950
2673,1,740652,739120,741744,739013,740467,741529,739888,738518,741881,738452
268072,5,741349,740183,738479,739751,738807,738832,739060,740566,741456,739593
268088,3,741047,741796,740203,738941,740695,738241,739848,739256,738754,739642
268638,1,739528,740202,741684,739496,739246,741867,741148,738797,738695,739532
269322,2,741318,737982,740439,741677,741565,739137,741016,741954,741744,738019
269334,6,738677,740428,738507,741278,739144,738036,740375,738369,739642,740141
269676,8,737830,740508,740081,738749,739403,738369,739336,738507,739763,740994
269970,1,739321,739500,738933,741536,741520,739497,740121,740150,740893,737836
270474,5,740676,741349,739237,739751,739439,741133,740223,739929,740453,741257
270621,18,739182,741257,739138,741218,739577,739929,741133,741591,741744,739237
270819,1,740515,740803,739929,740508,738036,738417,738394,740375,738380,739472
271000,3,737940,739755,741827,741744,739120,740356,741922,741556,741291,741370
271271,4,739929,739138,741257,739182,738176,741591,741133,739237,738814,740368
271944,3,741702,740295,741966,738749,739405,741133,741257,741771,739182,741744
271955,1,739138,739929,739604,741257,739182,739237,738357,741133,738176,739118
272175,5,739516,738749,739763,741589,738036,740428,741528,741500,741818,738565
272296,4,740023,740173,738652,741771,740964,739815,739953,741197,741331,741546
272482,1,737954,739774,740582,741651,741328,741649,739191,740064,740050,740318
272838,2,741744,741919,740375,739144,740763,740656,739936,739403,741366,740746
272960,6,739591,741536,741520,739321,739601,740173,741231,741352,741634,738805
273263,1,739929,739138,738176,739182,741591,741257,741133,739237,740368,738906
273264,2,738649,741580,741828,741214,740707,738427,740049,739537,738607,740178
