question_id,list of potential answerers
10344096,6773205,6692601,5980371,5157750,5022089,5592308,5429880,6698918,6899595,6945556,6826318,6967301,4686258,6916528,6556694,6159905,7010934,6811175,6462633,6925190,6994740,6906267,7008217,5518398,6747830,6918604,6680943,6508626,5593183,6874513,5370372,6210363,6946587,6753274,6926520,6333474,6932375,6912440,6946265,6606338,6955823,6944526,6922920,6636433,6898054,6474942,5886797,6877331,6938602,6198134,6974056,7007949,6454344,5129854,6904312,6678020,6648392,6652050,6911774,5922998,6934646,5973046,6530009,6850487,6964984,6902418,6984990,6282700,6924253,6859306,6735228,6898628,6998465,6191207,6025102,7005935,2035678,6202849,6573703,6901362,6881247,6956139,5114639,6948026,6966132,6942090,6906874,6914180,6872648,6962693,6483282,5090564,5669215,6881852,6490478,6989700,6374471,5752708,6945004,6293786
10341520,6261219,5980371,5084212,6043048,4686258,5237718,6183654,10101,854592,689592,6877900,5438736,6535408,5157750,6874513,6067883,5699212,6611143,6641400,5129854,5320884,6902418,6231473,6385622,6270614,6449211,6969756,6093874,5484280,6073974,6140007,5895617,5718565,5252731,1115497,6816271,6758130,6214136,6680943,6325068,5581545,1119393,6328484,5420693,5998112,6918604,6361836,6933220,6917793,5022089,146498,2035678,105206,29826,5692628,5114639,5843426,6478279,5075,6884720,6162802,6288000,5379586,6386891,109663,6486507,6395090,6857418,5202636,5866221,6947688,6870087,5694812,5295443,6910285,6402658,5252450,5314113,6881247,5052290,6785255,6168795,6877923,6884723,4864343,57731,6899270,5886797,5857198,6894986,6619697,67597,5705345,6992859,6913559,5126450,6623348,5160877,6492914,6280981
10345990,6794573,6912383,6958033,854592,689592,6298578,163188,6857118,5718565,6270614,6980875,6449211,5866221,5895617,5252731,6969756,6234178,10101,6878754,5160877,6073974,6183654,6067883,5084212,5980371,6261219,6231473,6877900,6043048,6929157,6543050,6535408,5692628,6816271,6140007,5157750,6611143,5581545,5484280,6478279,6325068,6758130,146498,7009302,6894341,6214136,6937741,6874513,5237718,105206,29826,6890885,6395090,6971095,5129854,6947287,6910695,4720495,5420693,5438736,6963713,1115497,2327012,5699212,6785255,6641400,5007484,6527744,6877923,6162802,6479940,6917793,6947688,6915232,6902418,4686258,6385622,5126450,5295443,5314113,6093874,4864343,5291325,5129037,6674980,6242211,6386891,6334599,6296942,5320884,6951087,5232892,6471796,6168795,6977422,1119393,6301038,6894986,6899270,5843426
10344731,6905495,6450251,6953550,6637980,6490915,6884428,5386153,6748808,554002,6964640,7005876,5783717,6184799,6620949,6113530,6113739,6670146,6961251,6651769,7013152,6992265,6959323,6898933,6992465,6907361,6690863,6491800,7012680,6931773,6910524,6107107,6944939,6963982,20219,6808351,6599529,6197516,6373426,6042489,5024350,6993291,5762260,6991894,6899880,6901053,6939754,6120935,6957114,6417243,6709018,6449595,6976011,7013001,6553767,6998436,6919136,6900857,6361482,6626694,6988330,6953458,6929725,6989253,6932638,6801594,6963149,6257775,6611549,6883550,6556694,6671634,6834661,6954062,6633395,6036600,6842441,6010459,6820818,6973306,6649201,6550622,6935265,6945923,6914187,6987753,6928326,6805639,6031306,6935403,6206729,6937258,4989116,6937523,6991701,6992188,6968826,6966889,6898185,6933725,130580
10346029,5266159,6479432,25376,6876795,6328484,5320884,6864875,6974471,6588540,5485974,5991373,6007056,5531243,5455725,6497157,5024387,6971186,5613352,6612095,5785407,5014602,5499368,5246987,5308457,5600488,6965092,6500323,5168124,5129644,6078267,810775,143923,75965,6897806,6929136,6782262,6952243,6035614,6974718,5802467,6088433,6897194,5707274,6934086,5309423,6932086,5549821,5342627,6933220,6902082,6746501,6889199,6384994,6188847,6940732,50910,59603,6936859,6908055,6807515,6508139,5520485,6997380,4882881,6924033,6707222,6946175,6969756,5772990,6029894,6953467,6978623,1271488,6896901,6959556,689592,6957242,6840679,5511541,6280981,6976300,6881130,6962932,6449211,5046344,6902344,6877627,5718565,6884720,6918408,6946509,6183654,6962484,5084212,5232892,6945226,6878520,854592,6136652,5052290
10350088,6818860,5855436,6694466,5612886,5157750,689592,854592,5980371,5237718,6043048,6270614,6967072,5320884,6643106,6758130,5438736,6067883,6231473,6680943,6902418,6939215,6183654,6913559,5699212,5084212,6874513,6611143,4686258,6815766,6969756,6512011,6483519,6325068,5252731,1119393,10101,6568530,6641400,6877900,6535408,6917793,5856811,5581545,1115497,5484280,6951267,6093874,6261219,6073974,6162802,6929796,6984172,5129854,6385622,6177780,6916652,5022089,6214136,5720344,6698918,5202636,6884720,5485974,5600488,5295443,5420693,6971095,6952925,6474942,6768886,6432628,6732282,6715787,6140007,6678020,6443685,6767489,6898473,6936352,6816271,67597,6998222,105206,5843426,6168795,6910285,6857418,45660,6835717,6918604,5886797,6333461,6280981,6486507,4804954,4460177,6877923,6619697,6410972,6884790
10349828,6878872,6385622,6884582,6517006,6773205,6929114,6888464,6847219,5133623,6816052,6386891,5561075,6514743,6413725,6879125,6907291,6674211,6981281,6898375,6487799,5717800,5935215,6083635,6913778,6881154,4226390,6926334,5078012,6899001,6883769,5968059,5564091,5477918,5932661,6884723,6947123,6887996,6952111,6202849,6973411,6434253,6253892,6931483,6905999,6988182,6967301,6976200,6993776,5157750,6905523,5431386,6968197,6689083,6915094,6884579,5520525,6915287,6300092,6902984,6341757,6534935,5022089,6884889,6402658,6894570,6916923,6219909,6982930,6992107,4815329,6926184,5417970,6877331,6951283,6439467,5805312,6793284,6882578,6936574,6947615,6972225,6892076,6257744,6680943,6945359,6515530,2035678,5980371,5041028,35386,6878321,6902262,6889789,6963325,6940776,6966872,6882525,6946831,6905610,6963121
10350005,689592,6183654,5084212,6261219,10101,6449211,6043048,854592,5718565,6877900,5895617,6535408,6073974,5980371,5237718,6067883,6611143,6140007,5484280,5438736,6641400,5129854,6969756,146498,5692628,6874513,6231473,6816271,1115497,6385622,5157750,6902418,4686258,6093874,6478279,6386891,5420693,5252731,5581545,5699212,6214136,6270614,5320884,6785255,6325068,5379586,5232892,6758130,6162802,6884720,6877923,5126450,5866221,6395090,2327012,6328484,6596452,6937326,4864343,5694812,6492914,6917793,6951087,67597,1271488,4962606,6361836,5705345,6816052,5160877,5843426,57731,6894986,5007484,6947688,6301038,5857198,6486507,6933220,6684296,5314113,29826,5885965,105206,4940107,4720495,6878872,4804954,6899270,6902353,5295443,6471796,6860904,6715787,6900175,6473355,5291325,6765844,6975565,6918604
10345088,5237718,5980371,6874513,6043048,5157750,105206,5084212,10101,5438736,6270614,4686258,6183654,689592,854592,6535408,6261219,5699212,5320884,6067883,6877900,6902418,6093874,6611143,6641400,1119393,6325068,5129854,6231473,6758130,109663,6816271,6449211,5581545,45660,5420693,6969756,6918604,6680943,6288000,6385622,5295443,6140007,5202636,5895617,6478279,5252731,5718565,6933220,6073974,6361836,5484280,6214136,6913559,146498,6280981,6884720,5857198,6881247,6168795,29826,1115497,6479940,6917793,5976116,6296942,6910285,6698918,5314113,6162802,5052290,6857418,56170,2035678,5379586,6328484,5022089,6544459,5692628,6750893,6947688,5691450,6492914,6811175,6486507,6641261,6623348,6136816,5886797,4720495,6692601,5114639,6333461,6772211,5751963,6943238,5843426,6929796,57731,6992859,5232892
10352101,5084212,6183654,6641400,10101,6535408,6877900,6261219,854592,689592,6043048,6322751,5980371,6449211,6895776,5438736,5895617,5157750,5718565,5552787,5237718,5484280,6073974,6067883,6951087,6874513,5129854,6969756,6093874,6886547,6140007,5699212,1115497,6504097,6901937,6611143,6478279,146498,6816271,6231473,6902418,6385622,5692628,4686258,6214136,5232892,4738757,6933220,6968531,5252731,6918604,6386891,6492914,6942467,6325068,6270614,5581545,6758130,6785255,5420693,67597,6395090,5320884,5565585,5283107,5379586,5160877,5467831,6940634,6162802,6917793,6361836,6884720,6857418,5866221,6877923,4940107,6680943,6328484,6944040,6684296,29826,6424360,6596452,2327012,6486507,5694812,4962606,5190381,5126450,6816052,5022089,5705345,4864343,5843426,6190482,5857198,6937326,2035678,1271488,6970084
10349885,6989827,6953283,6917026,6919989,5157750,6930688,6614013,6741182,6959863,6944472,6909835,6900890,5980371,6988646,5822843,6883578,6889826,6773205,6921093,6918604,5466389,6874513,6972852,6998979,6714711,5439630,5976116,6977689,6307502,6977316,6925256,6074975,20219,5129854,5237718,2035678,5022089,6680943,6964186,6925705,6919880,6144778,4686258,6916083,6921768,6811175,5089217,6971743,6916652,6952836,6830044,6860938,6876495,5438736,6957727,6934252,6905746,6698918,6147794,6678020,6569521,6943416,7004192,6432628,6374624,6971132,6953134,6818860,6680487,6080755,7008182,6619215,6931903,6645332,6976906,5635505,6043048,6945556,6754139,6909612,7007949,6701535,6548071,5283107,6523233,6963325,6745783,6898628,6738566,6841010,6857418,6942880,6899595,6532685,5922998,6966572,6572754,6880663,7011843,6881247
10346659,6455512,6928316,4756347,6715129,6036650,6974814,5144914,6979804,6195184,7011025,6965351,7011141,5084212,6410093,5923058,6183654,6776519,5811562,6542571,6641400,6980117,6971780,6968818,6398423,6991877,6979671,6939750,6498202,6560283,6958216,6957918,6970597,6772738,6885480,7010593,6874513,6618388,6946929,6983895,6419913,4642831,6986991,6967560,5379586,6535408,5570060,6914749,7001226,6223553,6357579,10101,5758567,6918971,6902418,6777007,854592,6967306,6010336,6646162,7001021,6698560,6994124,689592,6227877,5237718,6631156,5604035,6927733,6811860,6907705,6029855,6877900,6261219,5157750,5129854,6883392,6586097,6043048,6737884,6915242,6894222,7001954,5980371,6067883,6880727,6953152,5438736,7000076,6925752,6953673,5615534,6449211,6995087,5895617,6099111,6994261,5718565,6894214,6140007,6403779
10340370,854592,689592,5084212,6261219,5980371,5237718,6183654,6043048,10101,6877900,6067883,6535408,6449211,6874513,5895617,5157750,5438736,5718565,6073974,6231473,6270614,6611143,6969756,5699212,6641400,6758130,5484280,5692628,6140007,4686258,5129854,6385622,6093874,5252731,6816271,146498,6902418,1115497,5320884,5581545,6325068,5420693,6214136,6478279,1119393,6917793,6162802,6395090,6492914,6785255,6947688,6877923,6361836,6386891,6471796,5843426,5866221,29826,5694812,6933220,6832563,6328484,5232892,5379586,6884720,5202636,5314113,4864343,5295443,57731,5126450,6168795,5857198,4720495,6951087,6684296,6899270,6913559,6301038,2327012,67597,6894986,4962606,6596452,5291325,105206,5052290,6937326,5007484,4804954,6521763,6280981,6905648,6918604,4940107,6680943,6191961,1271488,6486507,4460177
10342155,5251333,6629970,6517801,6944181,5467737,6532685,6966421,6909584,6914063,6891152,5044245,6778556,6976211,6799439,6877810,6920372,6944395,6209447,6760535,6268833,6966531,6940907,5434517,6984457,6970261,6923673,6427044,5294368,5460300,6192394,6961483,6246480,6918285,6969410,6228994,6994249,6727878,6969672,6908431,6766819,6394327,6901147,6946038,6744349,6944079,6787598,6469242,7009978,6905384,6942284,5484030,6999836,6920400,6860528,5059718,6984451,6932064,6576654,7012100,6421069,6984174,6816178,6932747,6161066,6889184,6931664,6941713,4798882,6908615,5089718,7006280,6798045,6541212,5588080,6984990,5114639,6308472,6988480,6885376,6996168,6846813,6907447,6443075,6870662,6975598,6556824,5927922,6632341,6884600,6959524,7007333,6586217,6858462,6916584,6733058,6780854,6867073,6888522,5555750,6889523
10342282,6879667,7005119,6957818,6818860,6253114,6523233,6652050,5157750,6568689,6969708,6953455,7000125,6966226,6050358,5306620,6315849,6001823,5038762,6973222,7004458,6939539,5180606,6787668,854592,6811175,6691781,6297800,6925479,6996137,5237718,4922544,6982261,6948689,5438736,6950091,6716233,6954087,6570109,6816271,6619697,5616188,5257020,5124459,6767489,6417951,6698918,6933112,689592,5699212,5691450,6909987,6936026,5022089,5980371,6688472,5571637,7008726,6945809,5676914,6948439,6611247,5924013,6995375,6966838,6449595,6087342,6846599,6773205,6948541,5855436,6692601,6915846,6375488,6952989,6925181,6921414,6956838,5202636,6441155,6934252,4686258,6751379,6973462,6848039,6917793,6817028,6913103,5244900,6917381,6535892,6678020,6874513,6772211,6918550,6973744,6923682,6853377,6310031,6995715,972773
10350635,689592,5084212,854592,6183654,5237718,6043048,5980371,6067883,6641400,10101,6877900,6449211,6261219,6231473,6969756,6535408,6270614,5157750,6874513,5438736,5699212,6140007,6073974,5895617,6611143,1115497,6093874,5484280,5718565,6758130,5252731,5581545,6214136,5129854,6917793,4686258,6325068,6902418,6816271,6478279,5420693,146498,6395090,5843426,6947688,5320884,5692628,6162802,6884720,5295443,6385622,5379586,5857198,4720495,67597,5866221,6832563,6913559,6971095,29826,6785255,6899270,57731,6492914,5202636,5283107,5886797,105206,5126450,5007484,6328484,5232892,6301038,1271488,6877923,6386891,6361836,5694812,5052290,5291325,1119393,6486507,6195278,6715787,4804954,6596452,5539747,4864343,6933220,4460177,6894986,6918604,6902353,4738757,6998222,5314113,6402658,5998112,6991590,6905648
10344307,6892264,6773205,6886875,5022089,6967301,5157750,5980371,6503934,6887343,6898933,6992465,6542368,6899595,5222731,6879125,5090564,2035678,6945556,6898185,5114639,6678020,5237718,6679157,6304190,6898628,5835810,6914180,5977241,6115109,6680943,6149661,6811175,6557646,6963982,6025102,6460577,6988639,6963325,6826318,6952607,6866716,6970034,6671634,6893560,6924205,4686258,6936175,6857418,6920086,6918604,7002900,6880663,6917819,6880575,6219909,6899001,6474942,6975725,6202849,6884528,6043048,6919136,6969376,6908913,6621209,6990039,6264630,5438736,7005638,6992539,6656206,6926172,6881247,6901359,6918206,6186845,6553767,7007949,6126896,5483009,6883625,6826367,6641400,6895416,6901260,6901362,6840381,6779979,6874513,5886797,6900857,6058246,6885084,6983350,6966737,6933904,6902644,6885685,6880680,6901297
10342066,5408701,6935607,6904020,6927721,6948212,6716624,6715642,6673473,6663916,4756067,7005380,6762289,6882113,6892280,6992280,6913859,6811400,6188583,6557535,6994252,6107294,6885780,6936928,6947867,6273356,6972414,6995694,6723638,6783310,6610019,7002761,6890666,6623119,6898274,6970425,6339493,6319161,6399003,6007988,5300927,6376409,5136502,6899397,6466028,6779418,6415304,6166355,6885489,6966641,7004127,6483706,6922235,6657184,6891623,6801335,6961160,6442138,7000643,6719112,6896945,6924603,6870120,6689823,6961303,6877884,6090831,5038422,6992772,6930688,6383108,6927889,6569521,6927979,6536951,5352160,6176096,6945964,6908893,5522946,6956186,6472830,6595344,6892616,6946138,6768886,7013237,7012805,6897545,6440016,6480366,6854538,6881401,6891692,5046661,6977191,6888242,6892115,6513680,6944057,6936165
